coin_id,base,target,market_identifier,converted_volume_usd,trust_score
tether,0XDAC17F958D2EE523A2206206994597C13D831EC7,0XF8C3527CC04340B208C854E985240C02F7B7793F,mooniswap,0.0,
lua-token,LUA,FRONT,luaswap,1688.83,
weth,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,0XF8C3527CC04340B208C854E985240C02F7B7793F,sushiswap,0.0,
frontier-token,FRONT,USDT,bitrue,8411.3,
frontier-token,FRONT,USDT,probit,1208.47,
frontier-token,FRONT,KRW,probit_kr,55.79,
havven,SNX,USDT,whitebit,4554791.0,green
havven,SNX,USDT,binance,71974683.0,green
havven,SNX,USD,gdax,24223109.0,green
havven,SNX,BTC,decoin,939017.0,green
havven,SNX,USDT,wootrade,908845.0,green
havven,SNX,USDT,okex,52701074.0,green
havven,SNX,USDT,gate,1289220.0,green
havven,SNX,USDT,crypto_com,731939.0,green
havven,SNX,BTC,binance,16155148.0,green
havven,SNX,USDT,vcc,1672389.0,green
havven,SNX,USDT,coinsbit,703918.0,green
havven,SNX,TRY,btcturk,9599014.0,green
havven,SNX,BTC,hitbtc,39187.0,green
havven,SNX,USDT,bkex,11495947.0,green
havven,SNX,BTC,vcc,998677.0,green
havven,SNX,BTC,gdax,4892174.0,green
havven,0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,sushiswap,3163810.0,green
havven,SNX,BNT,bancor,2584342.0,green
havven,SNX,EUR,gdax,3764351.0,green
havven,SNX,EUR,kraken,2188069.0,green
havven,SNX,GBP,gdax,3219149.0,green
havven,SNX,USD,kraken,3563895.0,green
havven,SNX,BTC,coinsbit,163689.0,green
havven,SNX,USD,ftx_spot,6851552.0,green
havven,SNX,BTC,p2pb2b,8684509.0,green
havven,SNX,BTC,upbit,5720259.0,green
havven,SNX,USDT,aex,341139.0,green
havven,SNX,USD,gemini,1457838.0,green
havven,SNX,USDT,mxc,2311302.0,green
havven,SNX,USDT,p2pb2b,14347501.0,green
havven,SNX,BUSD,binance,5367582.0,green
havven,SNX,USDT,kucoin,4446380.0,green
havven,SNX,ETH,mxc,622981.0,green
havven,SNX,USDT,digifinex,8159862.0,green
havven,SNX,USDT,phemex,4121424.0,green
havven,SNX,USDT,cointiger,1849440.0,green
havven,SNX,USD,bitfinex,269443.0,green
havven,SNX,USDT,deversifi,42627.0,green
havven,SNX,BTC,goku,1994676.0,green
havven,0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,ETH,uniswap,2288685.0,green
havven,SNX,GBP,kraken,180670.0,green
havven,0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,uniswap_v2,608558.0,green
havven,SNX,UST,bitfinex,130353.0,green
havven,SNX,USDT,latoken,3137946.0,green
havven,SNX,USD,bitstamp,568335.0,green
havven,SNX,USD,p2pb2b,1320484.0,green
havven,0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,shibaswap,142516.0,green
havven,SNX,ETH,okex,89137.0,green
havven,SNX,USDT,bitrue,454843.0,green
havven,SNX,EUR,coin_metro,82524.0,green
havven,SNX,USDT,coinbene,1191199.0,green
havven,SNX,USDT,xt,1745014.0,green
havven,SNX,USDT,hoo,993025.0,green
havven,0X50B728D8D964FD00C2D0AAD81718B71311FEF68A,0X7CEB23FD6BC0ADD59E62AC25578270CFF1B9F619,sushiswap_polygon,235415.0,green
havven,SNX,USDT,btcturk,1338758.0,green
havven,SNX,BNB,binance,533436.0,green
havven,SNX,USDT,decoin,476417.0,green
havven,SNX,USDT,coinex,351065.0,green
havven,SNX,ETH,kraken,223293.0,green
havven,SNX,ETH,virgox,63947.0,green
havven,SNX,BTC,kucoin,316996.0,green
havven,SNX,USDT,bibox,1660713.0,green
havven,SNX,USDT,bitmart,2736654.0,green
havven,0X50B728D8D964FD00C2D0AAD81718B71311FEF68A,USDC,balancer_polygon,318577.0,green
havven,SNX,USDT,bitget,69041.0,green
havven,SNX,USD,cex,682133.0,green
havven,SNX,USDT,dcoin,3006257.0,green
havven,SNX,USDT,hotbit,517690.0,green
havven,SNX,USDT,aax,781416.0,green
havven,SNX,USDT,bittrex,175775.0,green
havven,SNX,BRL,novadax,36896.0,green
havven,SNX,USD,okcoin,49869.0,green
havven,SNX,BTC,bitget,112565.0,green
havven,SNX,USDT,emirex,135468.0,green
havven,SNX,ETH,bittrex,68551.0,green
havven,SNX,UST,kucoin,723690.0,green
havven,SNX,USDT,btc_alpha,810431.0,green
havven,SNX,BTC,hotbit,5894.53,green
havven,SNX,BTC,emirex,25462.0,green
havven,SNX,USDT,wazirx,43706.0,green
havven,SNX,BTC,bittrex,202371.0,green
havven,SNX,USDT,bigone,405440.0,green
havven,SNX,USDT,lbank,79675.0,green
havven,SNX,CRO,crypto_com,19325.44,green
havven,SNX,USD,coinflex,150720.0,green
havven,SNX,BTC,hanbitco,464650.0,green
havven,SNX,USDT,poloniex,94543.0,green
havven,SNX,BTC,poloniex,76436.0,green
havven,SNX,ETH,coinex,4990.8,green
havven,SNX,USDT,probit,26798.0,green
havven,SNX,TRX,poloniex,694.89,green
dai,DAI,0XC011A73EE8576FB46F5E1C5751CA3B9FE0AF2A6F,uniswap,1327.8,green
havven,SNX,ETH,dove_wallet,261.65,green
havven,SNX,USDT,hitbtc,9293.64,yellow
havven,SNX,USD,tokenize,206.33,yellow
havven,SNX,SGD,tokenize,7700.86,yellow
havven,SNX,USD,coin_metro,1652.66,yellow
havven,SNX,USDT,hbtc,2108782.0,yellow
havven,SNX,USDT,abit,4707985.0,yellow
havven,SNX,USDT,huobi,16031225.0,yellow
algorand,ALGO,USDT,binance,154151528.0,green
algorand,ALGO,USD,gdax,108687943.0,green
algorand,ALGO,USDT,wootrade,262891.0,green
algorand,ALGO,USDT,gate,2930522.0,green
algorand,ALGO,BTC,hitbtc,1897278.0,green
algorand,ALGO,USDT,okex,104405656.0,green
algorand,ALGO,USDT,hitbtc,11401072.0,green
algorand,ALGO,USD,bitcoin_com,11366346.0,green
algorand,ALGO,BTC,bitcoin_com,1958685.0,green
algorand,ALGO,USDT,crypto_com,4300671.0,green
algorand,ALGO,BTC,crypto_com,3662439.0,green
algorand,ALGO,BTC,binance,25217846.0,green
algorand,ALGO,USD,kraken,19626073.0,green
algorand,ALGO,ETH,bitcoin_com,90520.0,green
algorand,ALGO,EUR,gdax,10953376.0,green
algorand,ALGO,USD,binance_us,32004381.0,green
algorand,ALGO,GBP,gdax,9372694.0,green
algorand,ALGO,EUR,kraken,7416741.0,green
algorand,ALGO,BTC,gdax,13125082.0,green
algorand,ALGO,ETH,hitbtc,90106.0,green
algorand,ALGO,USDT,kucoin,26831455.0,green
algorand,ALGO,BUSD,binance,19712478.0,green
algorand,ALGO,BTC,okex,13385555.0,green
algorand,ALGO,KRW,bithumb,5889135.0,green
algorand,ALGO,USDT,bit_z,9851678.0,green
algorand,ALGO,USDT,aex,1841485.0,green
algorand,ALGO,USDT,mxc,3824998.0,green
algorand,ALGO,USDT,bitmax,2034247.0,green
algorand,ALGO,USDT,bkex,3901186.0,green
algorand,ALG,USD,bitfinex,4962280.0,green
algorand,ALGO,BTC,bitmax,1482609.0,green
algorand,ALGO,BTC,kucoin,2394172.0,green
algorand,ALGO,BTC,bitmart,803645.0,green
algorand,ALGO,BUSD,binance_us,4379135.0,green
algorand,ALGO,USDT,hotbit,4513983.0,green
algorand,ALGO,USDT,bitmart,1033378.0,green
algorand,ALGO,USDT,bittrex,1087907.0,green
algorand,ALGO,QC,zb,3869618.0,green
algorand,ALGO,GBP,kraken,859783.0,green
algorand,ALGO,CRO,crypto_com,119616.0,green
algorand,ALGO,USD,bittrex,1536746.0,green
algorand,ALGO,USD,bitstamp,1126585.0,green
algorand,ALGO,ETH,kucoin,1661455.0,green
algorand,ALGO,ETH,kraken,1105420.0,green
algorand,ALGO,USDT,latoken,5667114.0,green
algorand,ALGO,USDT,bibox,2757731.0,green
algorand,ALGO,BTC,bittrex,1022251.0,green
algorand,ALGO,USDT,zb,3542286.0,green
algorand,ALGO,USDT,hoo,2987767.0,green
algorand,ALGO,USDT,dragonex,7422446.0,green
algorand,ALGO,USD,coinlist,485524.0,green
algorand,ALGO,IDR,indodax,442720.0,green
algorand,ALGO,USDT,coinex,632827.0,green
algorand,ALGO,USD,blockchain_com,509341.0,green
algorand,ALGO,BNB,binance,1257917.0,green
algorand,ALGO,BTC,hotbit,252137.0,green
algorand,ALGO,USDT,exmo,596522.0,green
algorand,ALGO,KCS,kucoin,267685.0,green
algorand,ALGO,AUD,btcmarkets,585029.0,green
algorand,ALGO,USD,okcoin,59693.0,green
algorand,ALGO,IDR,zipmex,3474.56,green
algorand,ALGO,BTC,alterdice,48685.0,green
algorand,ALGO,USDT,alterdice,195349.0,green
algorand,ALGO,USDT,zipmex,2464.7,green
algorand,ALGO,BTC,upbit,1707312.0,green
algorand,ALGO,BTC,latoken,477687.0,green
algorand,ALGO,BTC,exmo,428539.0,green
algorand,ALGO,USDT,wazirx,51074.0,green
algorand,ALGO,RUB,exmo,495583.0,green
algorand,ALGO,USDT,lbank,124766.0,green
algorand,ALG,BTC,bitfinex,100604.0,green
algorand,ALG,UST,bitfinex,369397.0,green
algorand,ALGO,USDT,coinzoom,18454.61,yellow
algorand,ALGO,BTC,coinzoom,6483.82,yellow
algorand,ALGO,USD,coinzoom,38060.0,yellow
algorand,ALGO,USDT,bidesk,7549389.0,yellow
algorand,ALGO,USDT,hbtc,7423671.0,yellow
algorand,ALGO,BTC,hbtc,9035794.0,yellow
algorand,ALGO,USDT,bione,783817.0,yellow
algorand,ALGO,ETH,bibox,376891.0,yellow
algorand,ALGO,USDT,tokok,209681.0,yellow
algorand,ALGO,BCH,coinex,9286.95,yellow
algorand,ALGO,USDT,huobi,50856545.0,red
algorand,ALGO,BTC,huobi,5605216.0,red
algorand,ALGO,HUSD,huobi,696231.0,red
algorand,ALGO,ETH,huobi,1908195.0,red
algorand,ALGO,BTC,coinex,19284.43,red
algorand,ALGO,THB,tdax,13862.79,
algorand,ALGO,XBT,kraken,2791109.0,
algorand,ALGO,BTC,upbit_indonesia,1411408.0,
algorand,ALGO,KRW,huobi_korea,131406.0,
algorand,ALGO,USDT,huobi_korea,56460.0,
algorand,ALGO,BTC,huobi_korea,15034.49,
algorand,ALGO,ETH,huobi_korea,2422.04,
algorand,ALGO,USD,etorox,1498087.0,green
algorand,ALGO,INR,bitbns,392245.0,green
algorand,ALGO,EUR,exmo,1209.85,
algorand,ALGO,USDT,flybit,3092276.0,
algorand,ALGO,BTC,flybit,713968.0,
algorand,ALGO,USDT,coinpark,211442.0,
zcash,ZEC,USDT,hitbtc,48997721.0,green
zcash,ZEC,USD,bitcoin_com,48882056.0,green
zcash,ZEC,USDT,lbank,70521075.0,green
zcash,ZEC,USD,bitfinex,5226426.0,green
zcash,ZEC,BTC,bitcoin_com,7415316.0,green
zcash,ZEC,USDT,binance,93629619.0,green
zcash,ZEC,BTC,hitbtc,7365070.0,green
zcash,ZEC,USDT,digifinex,14077431.0,green
zcash,ZEC,USDT,wootrade,822640.0,green
zcash,ZEC,USDT,vcc,1474588.0,green
zcash,ZEC,USDT,mxc,3578566.0,green
zcash,ZEC,USDT,gate,7014737.0,green
zcash,ZEC,ETH,hitbtc,745090.0,green
zcash,ZEC,ETH,bitcoin_com,747440.0,green
zcash,ZEC,USD,kraken,9413358.0,green
zcash,ZEC,USDT,okex,55433512.0,green
zcash,ZEC,USDT,whitebit,477181.0,green
zcash,ZEC,BTC,binance,11829673.0,green
zcash,ZEC,EUR,cryptology,99511.0,green
zcash,ZEC,USD,gdax,7849170.0,green
zcash,ZEC,USDT,bkex,32834052.0,green
zcash,ZEC,USDT,cointiger,19122284.0,green
zcash,ZEC,USDT,bitmart,9363566.0,green
zcash,ZEC,USD,gemini,4632890.0,green
zcash,ZEC,USDT,aex,2051055.0,green
zcash,ZEC,USDT,coinbene,7026748.0,green
zcash,ZEC,BTC,vcc,876806.0,green
zcash,ZEC,USDT,kucoin,4770635.0,green
zcash,ZEC,EUR,kraken,2450662.0,green
zcash,ZEC,USDT,b2bx,316880.0,green
zcash,ZEC,BTC,gdax,1157121.0,green
zcash,ZEC,BTC,bitfinex,537122.0,green
zcash,ZEC,BTC,okex,10000548.0,green
zcash,ZEC,BUSD,binance,6431318.0,green
zcash,ZEC,USDC,gdax,1487622.0,green
zcash,ZEC,USDT,nominex,431853.0,green
zcash,ZEC,USD,binance_us,4691540.0,green
zcash,ZEC,USDT,dextrade,361369.0,green
zcash,ZEC,USDT,bigone,7270021.0,green
zcash,ZEC,USDC,binance,421043.0,green
zcash,ZEC,ETH,latoken,37783.0,green
zcash,ZEC,USDT,aax,1044968.0,green
zcash,ZEC,BTC,digifinex,1939102.0,green
zcash,ZEC,USDT,goku,3293209.0,green
zcash,ZEC,BTC,bigone,5833505.0,green
zcash,ZEC,BTC,yobit,38545504.0,green
zcash,ZEC,BTC,bitmart,14490223.0,green
zcash,ZEC,ETH,binance,886455.0,green
zcash,ZEC,BTC,goku,2285477.0,green
zcash,ZEC,USDT,hotbit,908929.0,green
zcash,ZEC,ETH,goku,3879730.0,green
zcash,ZEC,USDT,bit_z,3844555.0,green
zcash,ZEC,USDT,phemex,1806031.0,green
zcash,ZEC,BTC,nominex,46945.0,green
zcash,ZEC,ETH,okex,955258.0,green
zcash,ZEC,BTC,kucoin,1120075.0,green
zcash,ZEC,USDT,coinex,423688.0,green
zcash,ZEC,ETH,vcc,278031.0,green
zcash,ZEC,USD,exrates,110809.0,green
zcash,ZEC,USDT,xt,1446296.0,green
zcash,ZEC,BNB,binance,238045.0,green
zcash,ZEC,USDT,alterdice,234447.0,green
zcash,ZEC,BTC,whitebit,180100.0,green
zcash,ZEC,USD,exmo,874047.0,green
zcash,ZEC,BTC,dextrade,67228.0,green
zcash,ZEC,USDT,bibox,4417499.0,green
zcash,ZEC,USDT,exrates,146442.0,green
zcash,ZEC,USDT,latoken,3470188.0,green
zcash,ZEC,USDT,poloniex,457656.0,green
zcash,ZEC,BTC,bitget,309725.0,green
zcash,ZEC,BTC,latoken,567871.0,green
zcash,ZEC,EUR,therocktrading,72487.0,green
zcash,ZEC,BTC,therocktrading,45097.0,green
zcash,ZEC,USDT,bitmax,577534.0,green
zcash,ZEC,BTC,nice_hash,24324.0,green
zcash,ZEC,USDT,hoo,1122124.0,green
zcash,ZEC,ETH,nominex,3627.51,green
zcash,ZEC,BTC,coinbene,2395859.0,green
zcash,ZEC,BTC,gemini,16475.84,green
zcash,ZEC,BCH,coinex,40626.0,green
zcash,ZEC,BTC,bkex,1039430.0,green
zcash,ZEC,BTC,exrates,24040.0,green
zcash,ZEC,BTC,bitforex,1215950.0,green
zcash,ZEC,USDC,alterdice,39237.0,green
zcash,ZEC,BTC,alterdice,39785.0,green
zcash,ZEC,BTC,exmo,250002.0,green
zcash,ZEC,BTC,gate,22828.0,green
zcash,ZEC,USDT,bitget,88392.0,green
zcash,ZEC,ETH,alterdice,4999.01,green
zcash,ZEC,USDC,nominex,1784.34,green
zcash,ZEC,BTC,hotbit,627658.0,green
zcash,ZEC,BTC,poloniex,165471.0,green
zcash,ZEC,ETH,dextrade,4320.28,green
zcash,ZEC,USDT,stormgain,4581.33,green
zcash,ZEC,ETH,hotbit,637933.0,green
zcash,ZEC,USDC,poloniex,97100.0,green
zcash,ZEC,USDT,wazirx,20929.0,green
zcash,ZEC,ETH,catex,698219.0,green
zcash,ZEC,KCS,kucoin,30037.0,green
zcash,ZEC,BTC,coinex,111768.0,green
1inch,1INCH,USDT,gate,7260897.0,green
1inch,1INCH,USDT,binance,74609439.0,green
1inch,1INCH,USDT,wootrade,1045500.0,green
1inch,1INCH,USDT,hitbtc,146507.0,green
1inch,1INCH,USD,gdax,13496413.0,green
1inch,1INCH,USDT,crypto_com,2908241.0,green
1inch,1INCH,USDT,okex,28585560.0,green
1inch,1INCH,USDT,huobi,22221317.0,green
1inch,0X111111111117DC0AA78B770FA6A738034120C302,ETH,one_inch_liquidity_protocol,952374.0,green
1inch,1INCH,USDT,vcc,1447691.0,green
1inch,1INCH,BTC,binance,12394546.0,green
1inch,1INCH,USDT,mxc,1279335.0,green
1inch,1INCH,BTC,vcc,1178217.0,green
1inch,1INCH,USDT,kucoin,4620510.0,green
1inch,1INCH,USDT,digifinex,5917646.0,green
1inch,1INCH,BUSD,binance,9789517.0,green
1inch,1INCH,USDT,aex,1146312.0,green
1inch,1INCH,USD,ftx_spot,5904223.0,green
1inch,1INCH,EUR,gdax,2297693.0,green
1inch,1INCH,USD,bitfinex,1336276.0,green
1inch,1INCH,USDT,goku,4255953.0,green
1inch,1INCH,BTC,goku,5036430.0,green
1inch,1INCH,GBP,gdax,1323117.0,green
1inch,1INCH,EUR,kraken,465889.0,green
1inch,1INCH,BTC,gdax,698711.0,green
1inch,1INCH,USD,kraken,294670.0,green
1inch,1INCH,USDT,xt,3365268.0,green
1inch,1INCH,USDT,cointiger,3140426.0,green
1inch,1INCH,ETH,okex,219463.0,green
1inch,1INCH,INR,bitbns,538373.0,green
1inch,1INCH,USDT,bkex,4368211.0,green
1inch,0X111111111117DC0AA78B770FA6A738034120C302,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,uniswap_v2,753663.0,green
1inch,1INCH,USDT,bitmax,693287.0,green
1inch,1INCH,USD,gemini,714078.0,green
1inch,0X111111111117DC0AA78B770FA6A738034120C302,USDC,uniswap,69838.0,green
1inch,1INCH,USDT,bitrue,236112.0,green
1inch,1INCH,USD,gate,327351.0,green
1inch,0X111111111117DC0AA78B770FA6A738034120C302,ETH,uniswap,439020.0,green
1inch,1INCH,USDT,bibox,3052438.0,green
1inch,1INCH,USDT,coinex,267043.0,green
1inch,1INCH,USDT,bitforex,4198828.0,green
1inch,1INCH,KRW,gopax,38495.0,green
1inch,1INCH,UST,bitfinex,685663.0,green
1inch,1INCH,USDT,bigone,1125621.0,green
1inch,1INCH,USDT,hoo,835832.0,green
1inch,1INCH,EUR,coin_metro,1651.67,green
1inch,1INCH,USDT,coinbene,191386.0,green
1inch,1INCH,USDT,btc_alpha,2490828.0,green
1inch,1INCH,USDT,bitget,70642.0,green
1inch,1INCH,USDT,latoken,2359292.0,green
1inch,1INCH,USDT,virgox,189210.0,green
1inch,1INCH,USD,cex,228167.0,green
1inch,1INCH,QC,zb,179000.0,green
1inch,1INCH,INR,wazirx,1072804.0,green
1inch,1INCH,USDT,bittrex,135445.0,green
1inch,1INCH,USDT,bitmart,1700494.0,green
1inch,1INCH,USDT,lbank,220044.0,green
1inch,1INCH,ETH,bittrex,44945.0,green
1inch,1INCH,USDT,zb,183453.0,green
1inch,1INCH,BTC,bittrex,247140.0,green
1inch,0X111111111117DC0AA78B770FA6A738034120C302,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,sushiswap,695382.0,green
1inch,1INCH,TRY,narkasa,17742.22,green
1inch,1INCH,USDT,narkasa,12104.26,green
1inch,1INCH,USDT,tokok,201894.0,green
1inch,1INCH,USDT,wazirx,210059.0,green
1inch,1INCH,BNB,tokpie,17017.05,green
1inch,1INCH,USDT,tokpie,18088.89,green
1inch,1INCH,ETH,tokpie,20179.0,green
1inch,0X58F1B044D8308812881A1433D9BBEFF99975E70C,ONE,viperswap,4850.45,green
1inch,1INCH,WBTC,tokpie,7567.85,green
1inch,1INCH,KRW,coinone,36728.0,green
1inch,0X111111111117DC0AA78B770FA6A738034120C302,WBNB,pancakeswap,12609.2,green
1inch,1INCH,WRX,wazirx,37934.0,green
1inch,1INCH,USDT,cryptology,92230.0,yellow
1inch,1INCH,BTC,hitbtc,28988.0,yellow
1inch,1INCH,SGD,tokenize,947.2,yellow
1inch,1INCH,USDT,huobi_id,9.98,yellow
1inch,0X111111111117DC0AA78B770FA6A738034120C302,ETH,uniswap,4543.67,yellow
1inch,1INCH,USDT,nami_exchange,1645051.0,yellow
1inch,1INCH,VNDC,nami_exchange,667761.0,yellow
1inch,1INCH,USD,tokenize,3092.49,yellow
1inch,1INCH,USD,coin_metro,1469.83,yellow
1inch,1INCH,ETH,coin_metro,8.63e-09,yellow
1inch,1INCH,USDT,bidesk,1936473.0,yellow
1inch,1INCH,USDT,hbtc,1936495.0,yellow
1inch,1INCH,ETH,huobi,254883.0,yellow
1inch,1INCH,BTC,huobi,1436953.0,red
1inch,1INCH,USD,bitcoin_com,146252.0,
1inch,1INCH,BTC,bitcoin_com,28923.0,
1inch,1INCH,IDR,indodax,785768.0,
1inch,1INCH,USDT,hotbit,9491.64,
1inch,1INCH,ETH,gate,11916.58,
1inch,1INCH,USDT,fatbtc,105398.0,
1inch,ONEINCH,USDT,poloniex,7450.12,
usd-coin,0X2791BCA1F2DE4661ED88A30C99A7A9449AA84174,0X9C2C5FD7B07E95EE044DDEBA0E97A665F142394F,quickswap,0.04353337,
1inch,0X111111111117DC0AA78B770FA6A738034120C302,ETH,one_inch,1136557.0,
1inch,1INCH,INR,zebpay,378328.0,
1inch,1INCH,USDT,zebpay,247751.0,
1inch,1INCH,KRW,huobi_korea,38672.0,
1inch,1INCH,USDT,huobi_korea,19351.92,
avalanche-2,AVAX,USDT,binance,518400329.0,green
avalanche-2,AVAX,USDT,okex,226825816.0,green
avalanche-2,AVAX,USDT,wootrade,1365953.0,green
avalanche-2,AVAX,USDT,gate,20079784.0,green
avalanche-2,AVAX,TRY,btcturk,66220393.0,green
avalanche-2,AVAX,TRY,binance,90758544.0,green
avalanche-2,AVAX,BTC,binance,53016308.0,green
avalanche-2,AVAX,USD,bitfinex,24177233.0,green
avalanche-2,AVAX,USDT,digifinex,37372568.0,green
avalanche-2,AVAX,BUSD,binance,65278398.0,green
avalanche-2,AVAX,USDT,bkex,81663828.0,green
avalanche-2,AVAX,USDT,crypto_com,7169601.0,green
avalanche-2,AVAX,TRY,paribu,62540023.0,green
avalanche-2,AVAX,USDT,btcturk,13615206.0,green
avalanche-2,AVAX,BTC,okex,37542624.0,green
avalanche-2,AVAX,USDT,mxc,1456961.0,green
avalanche-2,AVAX,USDT,huobi,82884615.0,green
avalanche-2,AVAX,UST,bitfinex,12003215.0,green
avalanche-2,AVAX,USDT,kucoin,21924426.0,green
avalanche-2,AVAX,BTC,crypto_com,373396.0,green
avalanche-2,AVAX,ETH,okex,16905776.0,green
avalanche-2,AVAX,USDT,cointiger,10393434.0,green
avalanche-2,AVAX,USDT,coinex,1991533.0,green
avalanche-2,AVAX,BNB,binance,3979855.0,green
avalanche-2,AVAX,USDT,hotbit,473147.0,green
avalanche-2,AVAX,USDC,crypto_com,107018.0,green
avalanche-2,AVAX,BTC,kucoin,2414201.0,green
avalanche-2,AVAX,ETH,bittrex,838083.0,green
avalanche-2,AVAX,USD,okcoin,577748.0,green
avalanche-2,AVAX,BTC,hotbit,2975759.0,green
avalanche-2,AVAX,USDT,bigone,1295305.0,green
avalanche-2,AVAX,BTC,bittrex,1298941.0,green
avalanche-2,AVAX,USDT,bittrex,788707.0,green
avalanche-2,AVAX,USDT,lbank,1871134.0,green
avalanche-2,AVAX,USDT,zipmex,3824.88,green
avalanche-2,AVAX,BCH,coinex,25115.0,green
avalanche-2,AVAX,IDR,zipmex,28244.0,green
avalanche-2,AVAX,USDT,bitmart,614980.0,green
avalanche-2,AVAX,ETH,gate,43352.0,green
avalanche-2,AVAX,USDT,wazirx,201954.0,green
avalanche-2,AVAX,USDT,paribu,406224.0,green
avalanche-2,AVAX,USDT,nami_exchange,3047873.0,yellow
avalanche-2,AVAX,USDT,hbtc,18036118.0,yellow
avalanche-2,AVAX,VNDC,nami_exchange,3248092.0,yellow
avalanche-2,AVAX,BTC,huobi,3879186.0,yellow
avalanche-2,AVAX,BTC,coinex,41934.0,yellow
avalanche-2,AVAX,ETH,huobi,1649763.0,red
avalanche-2,AVAX,EUR,binance,8642553.0,
avalanche-2,AVAX,USDT,huobi_korea,51040.0,
avalanche-2,AVAX,BTC,huobi_korea,1668.82,
avalanche-2,AVAX,USDT,hoo,8605143.0,green
avalanche-2,AVAX,KRW,coinone,2971696.0,green
avalanche-2,AVAX,USDT,flybit,10044246.0,
avalanche-2,AVAX,INR,wazirx,890673.0,
avalanche-2,AVAX,BTC,flybit,1016286.0,
avalanche-2,AVAX,BTC,floatsv,13316.04,
avalanche-2,AVAX,EUR,zebitex,7728.72,
avalanche-2,AVAX,ETH,huobi_korea,82.97,
huobi-token,HT,USDT,huobi,195162999.0,green
huobi-token,HT,USDT,gate,9597242.0,green
ftx-token,FTT,HT,huobi,36271056.0,green
huobi-token,HT,USDT,wootrade,687354.0,green
huobi-token,HT,USDT,bkex,18472346.0,green
huobi-token,HT,USDT,bitmart,31099495.0,green
huobi-token,HT,USDT,aax,5796425.0,green
huobi-token,HT,USD,ftx_spot,3384272.0,green
huobi-token,HT,USDT,biki,5538517.0,green
huobi-token,HT,USDT,mxc,1969637.0,green
huobi-token,HT,USDT,aex,2206561.0,green
terra-luna,LUNA,HT,huobi,13485588.0,green
huobi-token,HT,ETH,huobi,3602057.0,green
huobi-token,HT,USDT,bitmax,1700572.0,green
huobi-token,HT,USDT,lbank,195457.0,green
huobi-token,HT,USDT,bibox,4154328.0,green
bitcoin-cash,BCH,HT,huobi,667685.0,green
litecoin,LTC,HT,huobi,1040878.0,green
huobi-token,HT,USDT,bit_z,3817529.0,green
huobi-token,HT,USDT,kucoin,470930.0,green
huobi-token,HT,USDT,coinbene,1221916.0,green
huobi-token,HT,USDT,virgox,1450860.0,green
huobi-token,HT,BTC,bitmax,368393.0,green
huobi-token,HT,BTC,bitforex,1573954.0,green
huobi-token,HT,HUSD,huobi,1621830.0,green
huobi-token,HT,USDT,coinex,119747.0,green
ethereum-classic,ETC,HT,huobi,465031.0,green
dash,DASH,HT,huobi,233881.0,green
eos,EOS,HT,huobi,735395.0,green
iostoken,IOST,HT,huobi,287475.0,green
huobi-token,HT,ETH,bibox,213071.0,green
huobi-token,HT,BTC,bibox,352197.0,green
gatechain-token,GT,HT,huobi,80751.0,green
huobi-token,HT,USDT,probit,20058.0,green
huobi-token,HT,USDT,huobi_id,10734.84,yellow
huobi-token,HT,USDT,bione,8261142.0,yellow
huobi-token,HT,USDT,bidesk,10476263.0,yellow
huobi-token,HT,USDT,hbtc,10472499.0,yellow
apenft,NFT,HT,huobi,1672410.0,yellow
huobi-token,HT,BTC,huobi,7402027.0,yellow
huobi-token,HT,USDT,poloniex,27547.0,yellow
huobi-token,HT,USDT,zbg,583164.0,yellow
ripple,XRP,HT,huobi,1135347.0,yellow
mx-token,MX,HT,huobi,141162.0,yellow
epik-prime,EPIK,HT,huobi,109309.0,yellow
the-sandbox,SAND,HT,huobi,64448.0,yellow
hive,HIVE,HT,huobi,39510.0,yellow
chromaway,CHR,HT,huobi,121192.0,red
harmony,ONE,HT,huobi,180314.0,red
mdex,MDX,HT,huobi,280179.0,red
huobi-pool-token,HPT,HT,huobi,250922.0,red
dforce-token,DF,HT,huobi,230700.0,red
thunder-token,TT,HT,huobi,154609.0,red
ravencoin,RVN,HT,huobi,76316.0,red
arpa-chain,ARPA,HT,huobi,130555.0,red
nervos-network,CKB,HT,huobi,108745.0,red
reserve-rights-token,RSR,HT,huobi,93331.0,red
lambda,LAMB,HT,huobi,66813.0,red
huobi-token,HT,BTC,coinex,16611.54,red
akropolis,AKRO,HT,huobi,60503.0,red
v-systems,VSYS,HT,huobi,55694.0,red
ankr,ANKR,HT,huobi,21404.0,red
wirex,WXT,HT,huobi,22054.0,red
whole-network,NODE,HT,huobi,16249.61,red
egretia,EGT,HT,huobi,12176.58,red
